timestamp,src_ip,dst_ip,dst_port,proto,bytes_total,suricata_alert,suricata_signature,ml_proba,ml_decision,fused_decision,fusion_reason
2025-04-25T09:00:00.000999+0000,172.16.3.13,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.108,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.217,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.44,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.74,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.138,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.150,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.250,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.22,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.241,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.198,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.89,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.35,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,896,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,798,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,713,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.78,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.186,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.25,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.198,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.44,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.149,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,459,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,368,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.168,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,504,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,192.168.10.34,192.168.10.10,53,UDP,166.0,0,,0.02829,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,757,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.156,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.166,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.129,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.177,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.42,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.183,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.152,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.166,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.185,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.88,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.9,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,229,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.34,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.130,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.241,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.130,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.114,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.129,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.162,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,959,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,966,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.35,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,1011,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,13,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.222,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,635,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.22,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.43,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.43,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.213,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.33,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.22,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.125,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,1006,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,422,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.250,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,587,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.16,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.59,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.176,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.146,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.90,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.78,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.44,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.54,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,751,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.250,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.199,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.164,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,615,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,324,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,37,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.25,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.237,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.17,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,707,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.252,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.35,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.201,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.121,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.48,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,943,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.148,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.17,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,241,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.9,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,119,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,911,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,495,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.162,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.33,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.186,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.34,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.162,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.33,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,339,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,835,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.22,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.176,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.76,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,192.168.10.20,192.168.10.10,53,UDP,166.0,0,,0.02829,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.186,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,637,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.231,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.9,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.196,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.213,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.83,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.90,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,1012,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,61,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.90,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.66,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.88,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.129,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.13,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.34,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.237,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.112,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.117,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.84,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.213,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.34,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,212,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.89,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.252,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.162,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.83,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.243,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.52,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.105,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,52,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,1,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.143,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.130,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.35,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.74,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.42,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.150,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.196,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,695,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.185,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.108,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.43,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.186,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,329,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.160,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.16,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,437,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,924,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,892,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.120,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.88,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.250,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.13,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.120,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.226,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.112,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,619,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,116,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.125,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.125,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.214,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.44,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.177,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.196,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.176,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,576,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.218,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,914,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.43,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,916,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.79,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.38,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.143,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.20,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.253,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.112,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.41,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.252,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.90,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.177,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,41,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.248,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.208,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.177,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.243,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,536,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.121,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.108,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.146,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.90,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,500,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.20,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.231,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.143,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.20,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,432,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.25,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,136,TCP,108.0,0,,0.172758,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,91,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.162,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.223,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.20,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.178,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.9,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.198,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.231,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.1.226,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,192.168.10.22,192.168.10.10,53,UDP,175.0,0,,0.026772,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.4.231,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.43,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.59,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.5.118,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.2.33,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.3.88,192.168.10.50,80,TCP,54.0,0,,0.008153,0,0,none
2025-04-25T09:00:00.000999+0000,172.16.0.5,192.168.10.50,890,TCP,108.0,0,,0.172758,0,0,none
